country,year,life_exp,ppp_cap,name_sort,iso_a3
Ireland,1996,76,34400,Ireland,IRL
Ireland,1997,76.1,37800,Ireland,IRL
Ireland,1998,76.3,40700,Ireland,IRL
Ireland,1999,76.4,44400,Ireland,IRL
Ireland,2000,76.8,48000,Ireland,IRL
Ireland,2001,77.3,49700,Ireland,IRL
Ireland,2002,77.8,51800,Ireland,IRL
Ireland,2003,78.3,52500,Ireland,IRL
Ireland,2004,78.7,55000,Ireland,IRL
Ireland,2005,79.1,56900,Ireland,IRL
Ireland,2006,79.4,58200,Ireland,IRL
Ireland,2007,79.7,59500,Ireland,IRL
Ireland,2008,80,55700,Ireland,IRL
Ireland,2009,80.2,52300,Ireland,IRL
Ireland,2010,80.8,53000,Ireland,IRL
Ireland,2011,80.8,52900,Ireland,IRL
Ireland,2012,81,52800,Ireland,IRL
Ireland,2013,81.2,53300,Ireland,IRL
Ireland,2014,81.5,57400,Ireland,IRL
Ireland,2015,81.7,71200,Ireland,IRL
Ireland,2016,81.9,73000,Ireland,IRL
Ireland,2017,81.9,78100,Ireland,IRL
Ireland,2018,82,83400,Ireland,IRL
Ireland,2019,82,86700,Ireland,IRL
Ireland,2020,81.1,88100,Ireland,IRL
Ireland,2021,82.3,90900,Ireland,IRL
Iceland,1949,71.9,10200,Iceland,ISL
Iceland,1950,71.5,9770,Iceland,ISL
Iceland,1951,71.8,9290,Iceland,ISL
Iceland,1952,72,10100,Iceland,ISL
Iceland,1953,72.2,10200,Iceland,ISL
Iceland,1954,72.5,10900,Iceland,ISL
Iceland,1955,72.7,11600,Iceland,ISL
Iceland,1956,72.8,11900,Iceland,ISL
Iceland,1957,73,11600,Iceland,ISL
Iceland,1958,73.1,12200,Iceland,ISL
Iceland,1959,73.2,12300,Iceland,ISL
Iceland,1960,73.4,12600,Iceland,ISL
Iceland,1961,73.4,12400,Iceland,ISL
Iceland,1962,73.5,13200,Iceland,ISL
Iceland,1963,73.6,14300,Iceland,ISL
Iceland,1964,73.7,15500,Iceland,ISL
Iceland,1965,73.7,16300,Iceland,ISL
Iceland,1966,73.8,17400,Iceland,ISL
Iceland,1967,73.8,17000,Iceland,ISL
Iceland,1968,73.9,15800,Iceland,ISL
Iceland,1969,74,16100.000000000002,Iceland,ISL
Iceland,1970,73.9,17200,Iceland,ISL
Iceland,1971,74.2,19300,Iceland,ISL
Iceland,1972,74.5,20200,Iceland,ISL
Iceland,1973,74.8,21300,Iceland,ISL
Iceland,1974,75.1,22300,Iceland,ISL
Iceland,1975,75.7,22100,Iceland,ISL
Iceland,1976,75.9,23300,Iceland,ISL
Iceland,1977,76.1,25200,Iceland,ISL
Iceland,1978,76.2,26500,Iceland,ISL
Iceland,1979,76.3,27500,Iceland,ISL
Iceland,1980,76.5,28800,Iceland,ISL
Iceland,1981,76.7,29800,Iceland,ISL
Iceland,1982,77,30000,Iceland,ISL
Iceland,1983,77.1,29000,Iceland,ISL
Iceland,1984,77.3,29900,Iceland,ISL
Iceland,1985,77.3,30700,Iceland,ISL
Iceland,1986,77.3,32500,Iceland,ISL
Iceland,1987,77.7,35000,Iceland,ISL
Iceland,1988,77.7,34300,Iceland,ISL
Iceland,1989,77.9,34000,Iceland,ISL
Iceland,1990,78.1,34200,Iceland,ISL
Iceland,1991,78.2,33700,Iceland,ISL
Iceland,1992,78.5,32200.000000000004,Iceland,ISL
Iceland,1993,78.6,32299.999999999996,Iceland,ISL
Iceland,1994,78.7,33100,Iceland,ISL
Iceland,1995,78.4,33000,Iceland,ISL
Iceland,1996,79,34300,Iceland,ISL
Iceland,1997,79.2,36000,Iceland,ISL
Iceland,1998,79.5,38100,Iceland,ISL
Iceland,1999,79.9,39200,Iceland,ISL
Iceland,2000,80.3,40600,Iceland,ISL
Iceland,2001,80.6,41600,Iceland,ISL
Iceland,2002,80.8,41500,Iceland,ISL
Iceland,2003,81.2,42200,Iceland,ISL
Iceland,2004,81.4,45100,Iceland,ISL
Iceland,2005,81.6,47200,Iceland,ISL
Iceland,2006,81.7,48600,Iceland,ISL
Iceland,2007,81.9,51800,Iceland,ISL
Iceland,2008,82.2,51900,Iceland,ISL
Iceland,2009,82.4,48200,Iceland,ISL
Iceland,2010,82.6,46600,Iceland,ISL
Iceland,2011,82.8,47300,Iceland,ISL
Iceland,2012,82.9,47700,Iceland,ISL
Iceland,2013,83.2,49200,Iceland,ISL
Iceland,2014,83.7,49700,Iceland,ISL
Iceland,2015,83.7,51500,Iceland,ISL
Iceland,2016,83.8,54100,Iceland,ISL
Iceland,2017,83.9,55300,Iceland,ISL
Iceland,2018,84,55900,Iceland,ISL
Iceland,2019,84.1,55600,Iceland,ISL
Iceland,2020,84,50900,Iceland,ISL
Iceland,2021,84.4,51900,Iceland,ISL
Italy,1949,64.2,5970,Italy,ITA
Italy,1950,65.9,6420,Italy,ITA
Italy,1951,65.7,6850,Italy,ITA
Italy,1952,66.2,7330,Italy,ITA
Italy,1953,67.1,7810,Italy,ITA
Italy,1954,68.1,8160,Italy,ITA
Italy,1955,68.4,8570,Italy,ITA
Italy,1956,68.3,8910,Italy,ITA
Italy,1957,68.4,9380,Italy,ITA
Italy,1958,69.2,9830,Italy,ITA
Italy,1959,69.7,10400,Italy,ITA
Italy,1960,69.9,10800,Italy,ITA
Italy,1961,70.2,11800,Italy,ITA
Italy,1962,69.9,12700,Italy,ITA
Italy,1963,70,13600,Italy,ITA
Italy,1964,70.7,14100,Italy,ITA
Italy,1965,70.9,14500,Italy,ITA
Italy,1966,71.3,15200,Italy,ITA
Italy,1967,71.3,16300,Italy,ITA
Italy,1968,71.2,17700,Italy,ITA
Italy,1969,71.3,18700,Italy,ITA
Italy,1970,71.8,19200,Italy,ITA
Italy,1971,72.1,19500,Italy,ITA
Italy,1972,72.3,20100,Italy,ITA
Italy,1973,72.4,21400,Italy,ITA
Italy,1974,72.8,22400,Italy,ITA
Italy,1975,72.9,21900,Italy,ITA
Italy,1976,73.1,23400,Italy,ITA
Italy,1977,73.5,24100,Italy,ITA
Italy,1978,73.8,25100,Italy,ITA
Italy,1979,74.1,26700,Italy,ITA
Italy,1980,74.2,27800,Italy,ITA
Italy,1981,74.6,28000,Italy,ITA
Italy,1982,75,28300,Italy,ITA
Italy,1983,75,28800,Italy,ITA
Italy,1984,75.5,29700,Italy,ITA
Italy,1985,75.8,30700,Italy,ITA
Italy,1986,76.1,31800,Italy,ITA
Italy,1987,76.5,33000,Italy,ITA
Italy,1988,76.7,34500,Italy,ITA
Italy,1989,77,35700,Italy,ITA
Italy,1990,77.2,36700,Italy,ITA
Italy,1991,77.3,37200,Italy,ITA
Italy,1992,77.5,37500,Italy,ITA
Italy,1993,77.8,37200,Italy,ITA
Italy,1994,78,38000,Italy,ITA
Italy,1995,78.2,39100,Italy,ITA
Italy,1996,78.5,39600,Italy,ITA
Italy,1997,78.8,40300,Italy,ITA
Italy,1998,79,41000,Italy,ITA
Italy,1999,79.3,41600,Italy,ITA
Italy,2000,79.6,43200,Italy,ITA
Italy,2001,79.9,44000,Italy,ITA
Italy,2002,80.2,44100,Italy,ITA
Italy,2003,80.3,43900,Italy,ITA
Italy,2004,80.8,44300,Italy,ITA
Italy,2005,81,44400,Italy,ITA
Italy,2006,81.3,45100,Italy,ITA
Italy,2007,81.5,45500,Italy,ITA
Italy,2008,81.6,44800,Italy,ITA
Italy,2009,81.8,42200,Italy,ITA
Italy,2010,82.1,42800,Italy,ITA
Italy,2011,82.2,43000,Italy,ITA
Italy,2012,82.4,41600,Italy,ITA
Italy,2013,82.6,40400,Italy,ITA
Italy,2014,82.8,40000,Italy,ITA
Italy,2015,82.7,40400,Italy,ITA
Italy,2016,83,41000,Italy,ITA
Italy,2017,83.1,41700,Italy,ITA
Italy,2018,83.1,42200,Italy,ITA
Italy,2019,83.1,42400,Italy,ITA
Italy,2020,81.9,38700,Italy,ITA
Italy,2021,83.4,40400,Italy,ITA
Kazakhstan,1949,54.9,6240,Kazakhstan,KAZ
Kazakhstan,1950,57.4,6760,Kazakhstan,KAZ
Kazakhstan,1951,57.6,6680,Kazakhstan,KAZ
Kazakhstan,1952,58,7000,Kazakhstan,KAZ
Kazakhstan,1953,58.4,7190,Kazakhstan,KAZ
Kazakhstan,1954,58.9,7420,Kazakhstan,KAZ
Kazakhstan,1955,59.3,7920,Kazakhstan,KAZ
Kazakhstan,1956,59.8,8530,Kazakhstan,KAZ
Kazakhstan,1957,60.2,8560,Kazakhstan,KAZ
Kazakhstan,1958,60.7,9060,Kazakhstan,KAZ
Kazakhstan,1959,61,8800,Kazakhstan,KAZ
Kazakhstan,1960,61.4,9480,Kazakhstan,KAZ
Kazakhstan,1961,61.8,9840,Kazakhstan,KAZ
Kazakhstan,1962,62.2,9940,Kazakhstan,KAZ
Kazakhstan,1963,62.5,9570,Kazakhstan,KAZ
Kazakhstan,1964,62.9,10600,Kazakhstan,KAZ
Kazakhstan,1965,63.4,11000,Kazakhstan,KAZ
Kazakhstan,1966,63.7,11400,Kazakhstan,KAZ
Kazakhstan,1967,64,11700,Kazakhstan,KAZ
Kazakhstan,1968,64.4,12200,Kazakhstan,KAZ
Kazakhstan,1969,64.5,12200,Kazakhstan,KAZ
Kazakhstan,1970,64.8,13000,Kazakhstan,KAZ
Kazakhstan,1971,65.1,13100,Kazakhstan,KAZ
Kazakhstan,1972,65.2,13000,Kazakhstan,KAZ
Kazakhstan,1973,65.4,13900,Kazakhstan,KAZ
Kazakhstan,1974,65.5,13800,Kazakhstan,KAZ
Kazakhstan,1975,65.7,13800,Kazakhstan,KAZ
Kazakhstan,1976,65.8,13700,Kazakhstan,KAZ
Kazakhstan,1977,66.1,13700,Kazakhstan,KAZ
Kazakhstan,1978,65.9,13700,Kazakhstan,KAZ
Kazakhstan,1979,66.5,13600,Kazakhstan,KAZ
Kazakhstan,1980,66.9,13600,Kazakhstan,KAZ
Kazakhstan,1981,67,13200,Kazakhstan,KAZ
Kazakhstan,1982,67.5,12900,Kazakhstan,KAZ
Kazakhstan,1983,67.4,13300,Kazakhstan,KAZ
Kazakhstan,1984,67.3,13100,Kazakhstan,KAZ
Kazakhstan,1985,67.7,13100,Kazakhstan,KAZ
Kazakhstan,1986,68.9,13100,Kazakhstan,KAZ
Kazakhstan,1987,68.8,12900,Kazakhstan,KAZ
Kazakhstan,1988,68.6,13900,Kazakhstan,KAZ
Kazakhstan,1989,68.3,13800,Kazakhstan,KAZ
Kazakhstan,1990,68.1,13500,Kazakhstan,KAZ
Kazakhstan,1991,67.6,11900,Kazakhstan,KAZ
Kazakhstan,1992,66.7,11300,Kazakhstan,KAZ
Kazakhstan,1993,65.7,10300,Kazakhstan,KAZ
Kazakhstan,1994,64.8,9160,Kazakhstan,KAZ
Kazakhstan,1995,64,8550,Kazakhstan,KAZ
Kazakhstan,1996,63.9,8730,Kazakhstan,KAZ
Kazakhstan,1997,64.1,9020,Kazakhstan,KAZ
Kazakhstan,1998,64.5,9000,Kazakhstan,KAZ
Kazakhstan,1999,64.8,9330,Kazakhstan,KAZ
Kazakhstan,2000,64.7,10300,Kazakhstan,KAZ
Kazakhstan,2001,64.7,11700,Kazakhstan,KAZ
Kazakhstan,2002,64.7,12800,Kazakhstan,KAZ
Kazakhstan,2003,64.6,14000,Kazakhstan,KAZ
Kazakhstan,2004,64.6,15200,Kazakhstan,KAZ
Kazakhstan,2005,64.6,16500,Kazakhstan,KAZ
Kazakhstan,2006,64.8,18100,Kazakhstan,KAZ
Kazakhstan,2007,65.3,19500,Kazakhstan,KAZ
Kazakhstan,2008,66.3,19900,Kazakhstan,KAZ
Kazakhstan,2009,67.3,19600,Kazakhstan,KAZ
Kazakhstan,2010,67.6,20800,Kazakhstan,KAZ
Kazakhstan,2011,68.1,22000,Kazakhstan,KAZ
Kazakhstan,2012,68.6,22700,Kazakhstan,KAZ
Kazakhstan,2013,69.4,23700,Kazakhstan,KAZ
Kazakhstan,2014,70.1,24400,Kazakhstan,KAZ
Kazakhstan,2015,70.6,24300,Kazakhstan,KAZ
Kazakhstan,2016,71.1,24200,Kazakhstan,KAZ
Kazakhstan,2017,71.5,24900,Kazakhstan,KAZ
Kazakhstan,2018,71.7,25500,Kazakhstan,KAZ
Kazakhstan,2019,71.9,26400,Kazakhstan,KAZ
Kazakhstan,2020,71.2,25300,Kazakhstan,KAZ
Kazakhstan,2021,72.3,25800,Kazakhstan,KAZ
Kyrgyz Republic,1949,47.8,2920,Kyrgyz Republic,KGZ
Kyrgyz Republic,1950,50,3040,Kyrgyz Republic,KGZ
Kyrgyz Republic,1951,50.4,3180,Kyrgyz Republic,KGZ
Kyrgyz Republic,1952,51,3310,Kyrgyz Republic,KGZ
Kyrgyz Republic,1953,51.7,3460,Kyrgyz Republic,KGZ
Kyrgyz Republic,1954,52.3,3610,Kyrgyz Republic,KGZ
Kyrgyz Republic,1955,52.9,3760,Kyrgyz Republic,KGZ
Kyrgyz Republic,1956,53.6,3920,Kyrgyz Republic,KGZ
Kyrgyz Republic,1957,54.2,4080,Kyrgyz Republic,KGZ
Kyrgyz Republic,1958,54.8,4260,Kyrgyz Republic,KGZ
Kyrgyz Republic,1959,55.3,4430,Kyrgyz Republic,KGZ
Kyrgyz Republic,1960,55.8,4620,Kyrgyz Republic,KGZ
Kyrgyz Republic,1961,56.3,4730,Kyrgyz Republic,KGZ
Kyrgyz Republic,1962,57,4850,Kyrgyz Republic,KGZ
Kyrgyz Republic,1963,57.4,4960,Kyrgyz Republic,KGZ
Kyrgyz Republic,1964,57.8,5080,Kyrgyz Republic,KGZ
Kyrgyz Republic,1965,58.3,5200,Kyrgyz Republic,KGZ
Kyrgyz Republic,1966,58.7,5320,Kyrgyz Republic,KGZ
Kyrgyz Republic,1967,59.1,5440,Kyrgyz Republic,KGZ
Kyrgyz Republic,1968,59.3,5570,Kyrgyz Republic,KGZ
Kyrgyz Republic,1969,60.1,5690,Kyrgyz Republic,KGZ
Kyrgyz Republic,1970,60.4,5810,Kyrgyz Republic,KGZ
Kyrgyz Republic,1971,60.9,5930,Kyrgyz Republic,KGZ
Kyrgyz Republic,1972,61.4,6060,Kyrgyz Republic,KGZ
Kyrgyz Republic,1973,61.7,6190,Kyrgyz Republic,KGZ
Kyrgyz Republic,1974,61.8,6120,Kyrgyz Republic,KGZ
Kyrgyz Republic,1975,62.2,6060,Kyrgyz Republic,KGZ
Kyrgyz Republic,1976,62.5,6000,Kyrgyz Republic,KGZ
Kyrgyz Republic,1977,62.6,5930,Kyrgyz Republic,KGZ
Kyrgyz Republic,1978,62.9,5870,Kyrgyz Republic,KGZ
Kyrgyz Republic,1979,63.4,5810,Kyrgyz Republic,KGZ
Kyrgyz Republic,1980,64.3,5740,Kyrgyz Republic,KGZ
Kyrgyz Republic,1981,64.8,5640,Kyrgyz Republic,KGZ
Kyrgyz Republic,1982,65.2,5530,Kyrgyz Republic,KGZ
Kyrgyz Republic,1983,65.4,5740,Kyrgyz Republic,KGZ
Kyrgyz Republic,1984,65.3,5650,Kyrgyz Republic,KGZ
Kyrgyz Republic,1985,66.2,5280,Kyrgyz Republic,KGZ
Kyrgyz Republic,1986,67.3,5040,Kyrgyz Republic,KGZ
Kyrgyz Republic,1987,67.4,4840,Kyrgyz Republic,KGZ
Kyrgyz Republic,1988,67.1,5200,Kyrgyz Republic,KGZ
Kyrgyz Republic,1989,67,5190,Kyrgyz Republic,KGZ
Kyrgyz Republic,1990,67.3,5160,Kyrgyz Republic,KGZ
Kyrgyz Republic,1991,67.2,4670,Kyrgyz Republic,KGZ
Kyrgyz Republic,1992,67.1,3980,Kyrgyz Republic,KGZ
Kyrgyz Republic,1993,66.3,3360,Kyrgyz Republic,KGZ
Kyrgyz Republic,1994,65.5,2690,Kyrgyz Republic,KGZ
Kyrgyz Republic,1995,65.6,2520,Kyrgyz Republic,KGZ
Kyrgyz Republic,1996,66.3,2660,Kyrgyz Republic,KGZ
Kyrgyz Republic,1997,66.8,2880,Kyrgyz Republic,KGZ
Kyrgyz Republic,1998,67.2,2890,Kyrgyz Republic,KGZ
Kyrgyz Republic,1999,67.6,2960,Kyrgyz Republic,KGZ
Kyrgyz Republic,2000,67.2,3080,Kyrgyz Republic,KGZ
Kyrgyz Republic,2001,67.3,3210,Kyrgyz Republic,KGZ
Kyrgyz Republic,2002,67.2,3180,Kyrgyz Republic,KGZ
Kyrgyz Republic,2003,67.1,3370,Kyrgyz Republic,KGZ
Kyrgyz Republic,2004,67.4,3560,Kyrgyz Republic,KGZ
Kyrgyz Republic,2005,67.4,3520,Kyrgyz Republic,KGZ
Kyrgyz Republic,2006,67.2,3590,Kyrgyz Republic,KGZ
Kyrgyz Republic,2007,67.6,3860,Kyrgyz Republic,KGZ
Kyrgyz Republic,2008,68.3,4140,Kyrgyz Republic,KGZ
Kyrgyz Republic,2009,69.3,4210,Kyrgyz Republic,KGZ
Kyrgyz Republic,2010,69.6,4140,Kyrgyz Republic,KGZ
Kyrgyz Republic,2011,70.3,4340,Kyrgyz Republic,KGZ
Kyrgyz Republic,2012,70.7,4260,Kyrgyz Republic,KGZ
Kyrgyz Republic,2013,71.2,4630,Kyrgyz Republic,KGZ
Kyrgyz Republic,2014,71.6,4720,Kyrgyz Republic,KGZ
Kyrgyz Republic,2015,71.9,4810,Kyrgyz Republic,KGZ
Kyrgyz Republic,2016,72.7,4910,Kyrgyz Republic,KGZ
Kyrgyz Republic,2017,73,5050,Kyrgyz Republic,KGZ
Kyrgyz Republic,2018,73.3,5130,Kyrgyz Republic,KGZ
Kyrgyz Republic,2019,73.4,5250,Kyrgyz Republic,KGZ
Kyrgyz Republic,2020,72.9,4740,Kyrgyz Republic,KGZ
Kyrgyz Republic,2021,73.7,4920,Kyrgyz Republic,KGZ
Lithuania,1949,63.9,6600,Lithuania,LTU
Lithuania,1950,67.1,7110,Lithuania,LTU
Lithuania,1951,67.1,6990,Lithuania,LTU
Lithuania,1952,67.2,7280,Lithuania,LTU
Lithuania,1953,67.3,7430,Lithuania,LTU
Lithuania,1954,67.5,7630,Lithuania,LTU
Lithuania,1955,67.5,8090,Lithuania,LTU
Lithuania,1956,67.8,8670,Lithuania,LTU
Lithuania,1957,68,8650,Lithuania,LTU
Lithuania,1958,68,9090,Lithuania,LTU
Lithuania,1959,68.4,8790,Lithuania,LTU
Lithuania,1960,69.9,9410,Lithuania,LTU
Lithuania,1961,70.6,9760,Lithuania,LTU
Lithuania,1962,69.9,9850,Lithuania,LTU
Lithuania,1963,70.7,9480,Lithuania,LTU
Lithuania,1964,72,10500,Lithuania,LTU
Lithuania,1965,72,10900,Lithuania,LTU
Lithuania,1966,71.9,11400,Lithuania,LTU
Lithuania,1967,72,11700,Lithuania,LTU
Lithuania,1968,71.7,12300,Lithuania,LTU
Lithuania,1969,71.5,12400,Lithuania,LTU
Lithuania,1970,71.3,13200,Lithuania,LTU
Lithuania,1971,71.9,13400,Lithuania,LTU
Lithuania,1972,71.5,13400,Lithuania,LTU
Lithuania,1973,71.6,14400,Lithuania,LTU
Lithuania,1974,71.3,14500,Lithuania,LTU
Lithuania,1975,71.1,14700,Lithuania,LTU
Lithuania,1976,71.1,14800,Lithuania,LTU
Lithuania,1977,70.8,15000,Lithuania,LTU
Lithuania,1978,70.7,15200,Lithuania,LTU
Lithuania,1979,70.7,15300,Lithuania,LTU
Lithuania,1980,70.6,15500,Lithuania,LTU
Lithuania,1981,70.7,16100.000000000002,Lithuania,LTU
Lithuania,1982,70.9,16800,Lithuania,LTU
Lithuania,1983,71,16900,Lithuania,LTU
Lithuania,1984,70.5,17100,Lithuania,LTU
Lithuania,1985,70.9,16500,Lithuania,LTU
Lithuania,1986,72.4,17000,Lithuania,LTU
Lithuania,1987,72.2,17300,Lithuania,LTU
Lithuania,1988,72.2,18600,Lithuania,LTU
Lithuania,1989,71.6,18500,Lithuania,LTU
Lithuania,1990,71.4,17400,Lithuania,LTU
Lithuania,1991,70.5,16500,Lithuania,LTU
Lithuania,1992,70.4,13000,Lithuania,LTU
Lithuania,1993,69,11000,Lithuania,LTU
Lithuania,1994,68.5,10000,Lithuania,LTU
Lithuania,1995,69,10700,Lithuania,LTU
Lithuania,1996,70.3,11300,Lithuania,LTU
Lithuania,1997,71.2,12300,Lithuania,LTU
Lithuania,1998,71.5,13400,Lithuania,LTU
Lithuania,1999,71.9,13300,Lithuania,LTU
Lithuania,2000,72.2,13900,Lithuania,LTU
Lithuania,2001,71.7,14900,Lithuania,LTU
Lithuania,2002,72,16100.000000000002,Lithuania,LTU
Lithuania,2003,72,17900,Lithuania,LTU
Lithuania,2004,72,19300,Lithuania,LTU
Lithuania,2005,71.3,21100,Lithuania,LTU
Lithuania,2006,70.9,23100,Lithuania,LTU
Lithuania,2007,70.6,25900,Lithuania,LTU
Lithuania,2008,71.4,26900,Lithuania,LTU
Lithuania,2009,73,23100,Lithuania,LTU
Lithuania,2010,73.2,24000,Lithuania,LTU
Lithuania,2011,73.7,26100,Lithuania,LTU
Lithuania,2012,74,27400,Lithuania,LTU
Lithuania,2013,74,28700,Lithuania,LTU
Lithuania,2014,74.6,30000,Lithuania,LTU
Lithuania,2015,74.7,30800,Lithuania,LTU
Lithuania,2016,74.9,32000,Lithuania,LTU
Lithuania,2017,76,33900,Lithuania,LTU
Lithuania,2018,76.1,35500,Lithuania,LTU
Lithuania,2019,76.2,37300,Lithuania,LTU
Lithuania,2020,74.8,36900,Lithuania,LTU
Lithuania,2021,76.5,38100,Lithuania,LTU
Luxembourg,1949,65.9,15000,Luxembourg,LUX
Luxembourg,1950,66.4,15400,Luxembourg,LUX
Luxembourg,1951,66.5,14200,Luxembourg,LUX
Luxembourg,1952,66.6,15100,Luxembourg,LUX
Luxembourg,1953,66.8,15200,Luxembourg,LUX
Luxembourg,1954,67.1,15200,Luxembourg,LUX
Luxembourg,1955,67.5,15900,Luxembourg,LUX
Luxembourg,1956,67.7,16500,Luxembourg,LUX
Luxembourg,1957,68.1,17200,Luxembourg,LUX
Luxembourg,1958,68.5,17400,Luxembourg,LUX
Luxembourg,1959,68.7,17700,Luxembourg,LUX
Luxembourg,1960,68.9,18300,Luxembourg,LUX
Luxembourg,1961,69.1,19200,Luxembourg,LUX
Luxembourg,1962,69.1,19600,Luxembourg,LUX
Luxembourg,1963,69.2,20500,Luxembourg,LUX
Luxembourg,1964,69.4,22200,Luxembourg,LUX
Luxembourg,1965,69.6,22800,Luxembourg,LUX
Luxembourg,1966,69.7,23300,Luxembourg,LUX
Luxembourg,1967,69.8,23700,Luxembourg,LUX
Luxembourg,1968,70.1,25100,Luxembourg,LUX
Luxembourg,1969,70.2,27900,Luxembourg,LUX
Luxembourg,1970,70.2,28700,Luxembourg,LUX
Luxembourg,1971,70.3,29700,Luxembourg,LUX
Luxembourg,1972,70.6,31800,Luxembourg,LUX
Luxembourg,1973,70.8,34600,Luxembourg,LUX
Luxembourg,1974,71,36200,Luxembourg,LUX
Luxembourg,1975,71.2,34000,Luxembourg,LUX
Luxembourg,1976,71.4,35200,Luxembourg,LUX
Luxembourg,1977,71.8,36200,Luxembourg,LUX
Luxembourg,1978,72.1,38200,Luxembourg,LUX
Luxembourg,1979,72.4,39600,Luxembourg,LUX
Luxembourg,1980,72.6,40300,Luxembourg,LUX
Luxembourg,1981,72.7,41200,Luxembourg,LUX
Luxembourg,1982,72.9,41600,Luxembourg,LUX
Luxembourg,1983,73.2,43400,Luxembourg,LUX
Luxembourg,1984,73.5,46700,Luxembourg,LUX
Luxembourg,1985,73.9,48600,Luxembourg,LUX
Luxembourg,1986,74.2,52800,Luxembourg,LUX
Luxembourg,1987,74.4,54300,Luxembourg,LUX
Luxembourg,1988,74.6,60100,Luxembourg,LUX
Luxembourg,1989,75,66500,Luxembourg,LUX
Luxembourg,1990,75.3,67900,Luxembourg,LUX
Luxembourg,1991,75.5,72700,Luxembourg,LUX
Luxembourg,1992,75.8,73100,Luxembourg,LUX
Luxembourg,1993,76,75100,Luxembourg,LUX
Luxembourg,1994,76.3,77000,Luxembourg,LUX
Luxembourg,1995,76.6,77000,Luxembourg,LUX
Luxembourg,1996,76.9,77000,Luxembourg,LUX
Luxembourg,1997,77.2,80400,Luxembourg,LUX
Luxembourg,1998,77.5,84200,Luxembourg,LUX
Luxembourg,1999,77.8,90100,Luxembourg,LUX
Luxembourg,2000,78,96200,Luxembourg,LUX
Luxembourg,2001,78.4,97500,Luxembourg,LUX
Luxembourg,2002,78.7,100000,Luxembourg,LUX
Luxembourg,2003,79,101000,Luxembourg,LUX
Luxembourg,2004,79.2,103000,Luxembourg,LUX
Luxembourg,2005,79.5,104000,Luxembourg,LUX
Luxembourg,2006,79.8,108000,Luxembourg,LUX
Luxembourg,2007,80.2,115000,Luxembourg,LUX
Luxembourg,2008,80.6,112000,Luxembourg,LUX
Luxembourg,2009,80.8,105000,Luxembourg,LUX
Luxembourg,2010,81,108000,Luxembourg,LUX
Luxembourg,2011,81.3,108000,Luxembourg,LUX
Luxembourg,2012,81.5,105000,Luxembourg,LUX
Luxembourg,2013,81.7,107000,Luxembourg,LUX
Luxembourg,2014,82,109000,Luxembourg,LUX
Luxembourg,2015,82.3,111000,Luxembourg,LUX
Luxembourg,2016,82.7,113000,Luxembourg,LUX
Luxembourg,2017,82.8,113000,Luxembourg,LUX
Luxembourg,2018,82.9,114000,Luxembourg,LUX
Luxembourg,2019,82.9,114000,Luxembourg,LUX
Luxembourg,2020,82,111000,Luxembourg,LUX
Luxembourg,2021,83.2,113000,Luxembourg,LUX
Latvia,1949,62.8,4430,Latvia,LVA
Latvia,1950,64.7,4860,Latvia,LVA
Latvia,1951,66.2,4870,Latvia,LVA
Latvia,1952,67.7,5160,Latvia,LVA
Latvia,1953,68.9,5370,Latvia,LVA
Latvia,1954,69.1,5610,Latvia,LVA
Latvia,1955,69.3,6060,Latvia,LVA
Latvia,1956,69.5,6610,Latvia,LVA
Latvia,1957,69.7,6710,Latvia,LVA
Latvia,1958,69.9,7180,Latvia,LVA
Latvia,1959,70.1,7070,Latvia,LVA
Latvia,1960,70.3,7700,Latvia,LVA
Latvia,1961,70.4,8120,Latvia,LVA
Latvia,1962,70.2,8330,Latvia,LVA
Latvia,1963,70.5,8150,Latvia,LVA
Latvia,1964,71.6,9220,Latvia,LVA
Latvia,1965,71.4,9770,Latvia,LVA
Latvia,1966,71.3,10300,Latvia,LVA
Latvia,1967,71,10700,Latvia,LVA
Latvia,1968,70.7,11400,Latvia,LVA
Latvia,1969,70.5,11600,Latvia,LVA
Latvia,1970,70.5,12600,Latvia,LVA
Latvia,1971,70.6,12900,Latvia,LVA
Latvia,1972,70.3,13100,Latvia,LVA
Latvia,1973,70.2,14200,Latvia,LVA
Latvia,1974,70.1,14400,Latvia,LVA
Latvia,1975,69.5,14500,Latvia,LVA
Latvia,1976,69.5,14700,Latvia,LVA
Latvia,1977,69.4,14900,Latvia,LVA
Latvia,1978,69.2,15100,Latvia,LVA
Latvia,1979,69,15200,Latvia,LVA
Latvia,1980,69.2,15400,Latvia,LVA
Latvia,1981,69.2,15700,Latvia,LVA
Latvia,1982,69.8,15900,Latvia,LVA
Latvia,1983,69.7,16100.000000000002,Latvia,LVA
Latvia,1984,69.6,16400,Latvia,LVA
Latvia,1985,69.9,15900,Latvia,LVA
Latvia,1986,71.2,16200,Latvia,LVA
Latvia,1987,71.3,15900,Latvia,LVA
Latvia,1988,71.1,16500,Latvia,LVA
Latvia,1989,70.3,17300,Latvia,LVA
Latvia,1990,69.8,17500,Latvia,LVA
Latvia,1991,69.4,15200,Latvia,LVA
Latvia,1992,68.8,10400,Latvia,LVA
Latvia,1993,66.9,9270,Latvia,LVA
Latvia,1994,65.7,9550,Latvia,LVA
Latvia,1995,66.7,9540,Latvia,LVA
Latvia,1996,69,9890,Latvia,LVA
